Subcarrier_0,Subcarrier_1,Subcarrier_2,Subcarrier_3,Subcarrier_4,Subcarrier_5,Subcarrier_6,Subcarrier_7,Subcarrier_8,Subcarrier_9,Subcarrier_10,Subcarrier_11,Subcarrier_12,Subcarrier_13,Subcarrier_14,Subcarrier_15,Subcarrier_16,Subcarrier_17,Subcarrier_18,Subcarrier_19,Subcarrier_20,Subcarrier_21,Subcarrier_22,Subcarrier_23,Subcarrier_24,Subcarrier_25,Subcarrier_26,Subcarrier_27,Subcarrier_28,Subcarrier_29,Subcarrier_30,Subcarrier_31,Subcarrier_32,Subcarrier_33,Subcarrier_34,Subcarrier_35,Subcarrier_36,Subcarrier_37,Subcarrier_38,Subcarrier_39,Subcarrier_40,Subcarrier_41,Subcarrier_42,Subcarrier_43,Subcarrier_44,Subcarrier_45,Subcarrier_46,Subcarrier_47,Subcarrier_48,Subcarrier_49,Subcarrier_50,Subcarrier_51,Subcarrier_52,Subcarrier_53,Subcarrier_54,Subcarrier_55,Subcarrier_56,Subcarrier_57,Subcarrier_58,Subcarrier_59,Subcarrier_60,Subcarrier_61,Subcarrier_62,Subcarrier_63
64.0,4.0,14.422205101855956,17.029386365926403,14.422205101855956,17.08800749063506,18.027756377319946,20.615528128088304,19.4164878389476,19.697715603592208,22.360679774997898,14.422205101855956,15.620499351813308,15.264337522473747,13.45362404707371,10.770329614269007,4.47213595499958,8.06225774829855,6.708203932499369,6.0,10.0,2.8284271247461903,8.602325267042627,10.0,15.033296378372908,16.278820596099706,14.317821063276353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0990195135927845,5.830951894845301,7.0710678118654755,7.810249675906654,7.0,9.219544457292887,10.04987562112089,8.94427190999916,10.44030650891055,8.94427190999916,10.198039027185569,8.06225774829855,9.0,8.54400374531753,10.770329614269007,11.40175425099138,13.601470508735444,10.63014581273465,16.278820596099706,17.4928556845359,18.601075237738275,20.518284528683193,20.12461179749811,20.0,22.360679774997898,25.942243542145693
147.27525250360293,24.0,17.804493814764857,13.601470508735444,19.1049731745428,17.69180601295413,18.439088914585774,16.401219466856727,19.1049731745428,18.973665961010276,20.248456731316587,14.317821063276353,17.204650534085253,10.295630140987,10.04987562112089,9.848857801796104,7.211102550927978,6.4031242374328485,6.708203932499369,8.06225774829855,10.04987562112089,11.0,16.1245154965971,10.04987562112089,10.770329614269007,9.486832980505138,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.123105625617661,7.615773105863909,9.055385138137417,4.123105625617661,8.246211251235321,7.0710678118654755,11.180339887498949,14.317821063276353,6.082762530298219,7.0,9.848857801796104,9.219544457292887,8.48528137423857,8.06225774829855,11.180339887498949,14.866068747318506,13.45362404707371,15.556349186104045,17.69180601295413,18.439088914585774,16.15549442140351,22.360679774997898,18.601075237738275,16.1245154965971,18.110770276274835,18.027756377319946
147.27525250360293,24.0,24.020824298928627,13.341664064126334,9.055385138137417,8.602325267042627,3.605551275463989,16.278820596099706,13.038404810405298,17.029386365926403,17.0,20.223748416156685,22.090722034374522,20.09975124224178,21.93171219946131,17.46424919657298,13.152946437965905,10.770329614269007,8.246211251235321,5.0990195135927845,7.0710678118654755,1.0,5.0,4.0,5.0990195135927845,11.661903789690601,9.486832980505138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.605551275463989,5.0990195135927845,3.1622776601683795,5.385164807134504,12.529964086141668,12.041594578792296,15.811388300841896,12.165525060596439,14.560219778561036,12.529964086141668,15.297058540778355,11.704699910719626,11.045361017187261,9.055385138137417,5.0,3.1622776601683795,5.385164807134504,6.082762530298219,14.0,16.0,16.492422502470642,25.495097567963924,25.709920264364882,30.805843601498726,32.55764119219941,28.635642126552707
147.27525250360293,24.0,15.132745950421556,11.180339887498949,9.433981132056603,8.54400374531753,9.219544457292887,12.165525060596439,17.11724276862369,13.038404810405298,19.0,15.132745950421556,16.1245154965971,11.180339887498949,16.1245154965971,13.341664064126334,7.280109889280518,8.602325267042627,10.44030650891055,6.708203932499369,5.0990195135927845,1.0,4.0,4.47213595499958,9.0,13.892443989449804,7.615773105863909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.615773105863909,7.0710678118654755,12.649110640673518,12.206555615733702,10.04987562112089,14.317821063276353,15.524174696260024,15.652475842498529,9.433981132056603,12.0,12.0,6.324555320336759,10.198039027185569,5.656854249492381,5.830951894845301,9.486832980505138,16.15549442140351,8.246211251235321,13.45362404707371,17.0,24.698178070456937,21.840329667841555,24.698178070456937,29.274562336608895,31.78049716414141
147.27525250360293,24.0,13.892443989449804,12.041594578792296,11.045361017187261,11.0,8.06225774829855,15.033296378372908,17.029386365926403,16.278820596099706,14.7648230602334,15.524174696260024,15.297058540778355,11.0,11.045361017187261,12.529964086141668,7.211102550927978,8.602325267042627,2.23606797749979,8.246211251235321,3.605551275463989,9.055385138137417,7.615773105863909,7.0,9.0,16.0312195418814,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.385164807134504,6.324555320336759,13.92838827718412,8.54400374531753,12.529964086141668,13.892443989449804,14.142135623730951,10.770329614269007,13.45362404707371,12.206555615733702,11.313708498984761,6.4031242374328485,4.123105625617661,3.605551275463989,4.47213595499958,7.280109889280518,14.142135623730951,11.661903789690601,13.416407864998739,17.72004514666935,22.825424421026653,26.92582403567252,19.924858845171276,22.47220505424423,19.6468827043885,23.021728866442675
64.0,4.0,19.235384061671343,16.55294535724685,10.63014581273465,11.40175425099138,19.235384061671343,15.652475842498529,19.697715603592208,17.26267650163207,17.204650534085253,14.866068747318506,15.620499351813308,18.439088914585774,17.029386365926403,8.602325267042627,10.816653826391969,7.810249675906654,7.615773105863909,2.23606797749979,6.4031242374328485,7.810249675906654,4.123105625617661,9.433981132056603,8.06225774829855,12.083045973594572,14.317821063276353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.211102550927978,4.242640687119285,10.295630140987,9.486832980505138,11.180339887498949,13.601470508735444,15.264337522473747,13.601470508735444,5.656854249492381,13.45362404707371,23.600847442411894,10.0,10.770329614269007,13.601470508735444,8.48528137423857,1.4142135623730951,6.0,15.524174696260024,27.313000567495326,12.649110640673518,25.298221281347036,25.317977802344327,31.064449134018133,24.73863375370596,27.51363298439521,25.019992006393608
147.27525250360293,24.0,19.209372712298546,13.892443989449804,16.278820596099706,13.416407864998739,12.36931687685298,14.422205101855956,16.76305461424021,16.0,15.652475842498529,17.72004514666935,12.083045973594572,15.297058540778355,15.652475842498529,14.142135623730951,7.0710678118654755,13.038404810405298,7.211102550927978,6.082762530298219,8.54400374531753,6.0,5.0,9.433981132056603,9.0,14.422205101855956,12.041594578792296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.385164807134504,7.280109889280518,6.4031242374328485,7.810249675906654,9.433981132056603,13.92838827718412,14.866068747318506,12.649110640673518,11.180339887498949,13.152946437965905,11.180339887498949,8.602325267042627,10.816653826391969,8.54400374531753,10.63014581273465,13.45362404707371,10.63014581273465,16.97056274847714,15.811388300841896,22.135943621178654,21.470910553583888,30.528675044947494,28.0178514522438,28.600699292150182,24.758836806279895
147.27525250360293,24.0,18.24828759089466,14.317821063276353,8.48528137423857,5.830951894845301,14.317821063276353,8.06225774829855,11.0,12.165525060596439,17.26267650163207,16.492422502470642,17.46424919657298,14.317821063276353,16.401219466856727,13.601470508735444,12.041594578792296,8.06225774829855,7.211102550927978,6.082762530298219,5.0990195135927845,9.219544457292887,4.123105625617661,5.385164807134504,11.40175425099138,10.0,12.649110640673518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.385164807134504,7.615773105863909,9.899494936611665,10.0,16.1245154965971,14.142135623730951,13.0,13.038404810405298,12.083045973594572,8.06225774829855,13.892443989449804,10.44030650891055,6.324555320336759,7.211102550927978,2.23606797749979,10.44030650891055,6.708203932499369,13.45362404707371,17.4928556845359,21.840329667841555,25.059928172283335,25.632011235952593,29.614185789921695,30.59411708155671,24.73863375370596
147.27525250360293,24.0,16.278820596099706,12.649110640673518,14.866068747318506,17.72004514666935,20.248456731316587,20.223748416156685,16.15549442140351,16.76305461424021,18.384776310850235,19.1049731745428,17.26267650163207,8.06225774829855,11.180339887498949,9.219544457292887,5.0,3.605551275463989,4.0,9.219544457292887,8.0,9.219544457292887,10.0,13.038404810405298,11.180339887498949,9.0,10.04987562112089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.198039027185569,11.661903789690601,12.083045973594572,10.295630140987,12.041594578792296,8.602325267042627,11.704699910719626,11.313708498984761,8.06225774829855,3.1622776601683795,5.385164807134504,7.810249675906654,3.605551275463989,9.219544457292887,10.770329614269007,14.866068747318506,17.46424919657298,17.0,17.804493814764857,20.518284528683193,23.600847442411894,20.248456731316587,16.401219466856727,19.209372712298546,19.1049731745428,13.416407864998739
147.27525250360293,24.0,16.1245154965971,22.360679774997898,21.95449840010015,23.259406699226016,20.12461179749811,24.041630560342615,27.784887978899608,18.027756377319946,15.652475842498529,17.029386365926403,7.280109889280518,4.47213595499958,6.324555320336759,3.1622776601683795,0.0,5.0,10.198039027185569,9.219544457292887,18.027756377319946,12.041594578792296,14.035668847618199,15.132745950421556,11.704699910719626,9.486832980505138,10.63014581273465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.15549442140351,10.04987562112089,7.615773105863909,11.180339887498949,13.038404810405298,10.198039027185569,6.708203932499369,2.8284271247461903,5.0990195135927845,7.0710678118654755,4.0,8.602325267042627,11.180339887498949,10.816653826391969,11.40175425099138,14.866068747318506,24.839484696748443,23.706539182259394,17.69180601295413,18.384776310850235,18.027756377319946,21.93171219946131,18.439088914585774,15.652475842498529,14.560219778561036,6.324555320336759
