Subcarrier_0,Subcarrier_1,Subcarrier_2,Subcarrier_3,Subcarrier_4,Subcarrier_5,Subcarrier_6,Subcarrier_7,Subcarrier_8,Subcarrier_9,Subcarrier_10,Subcarrier_11,Subcarrier_12,Subcarrier_13,Subcarrier_14,Subcarrier_15,Subcarrier_16,Subcarrier_17,Subcarrier_18,Subcarrier_19,Subcarrier_20,Subcarrier_21,Subcarrier_22,Subcarrier_23,Subcarrier_24,Subcarrier_25,Subcarrier_26,Subcarrier_27,Subcarrier_28,Subcarrier_29,Subcarrier_30,Subcarrier_31,Subcarrier_32,Subcarrier_33,Subcarrier_34,Subcarrier_35,Subcarrier_36,Subcarrier_37,Subcarrier_38,Subcarrier_39,Subcarrier_40,Subcarrier_41,Subcarrier_42,Subcarrier_43,Subcarrier_44,Subcarrier_45,Subcarrier_46,Subcarrier_47,Subcarrier_48,Subcarrier_49,Subcarrier_50,Subcarrier_51,Subcarrier_52,Subcarrier_53,Subcarrier_54,Subcarrier_55,Subcarrier_56,Subcarrier_57,Subcarrier_58,Subcarrier_59,Subcarrier_60,Subcarrier_61,Subcarrier_62,Subcarrier_63
64.0,4.0,42.01190307520001,40.024992192379,39.56008088970496,31.953090617340916,34.20526275297414,28.460498941515414,19.697715603592208,19.924858845171276,9.848857801796104,10.816653826391969,10.0,7.211102550927978,8.602325267042627,6.708203932499369,8.06225774829855,14.866068747318506,15.524174696260024,14.560219778561036,18.24828759089466,11.045361017187261,14.866068747318506,8.246211251235321,10.44030650891055,9.0,2.8284271247461903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1245154965971,13.601470508735444,15.132745950421556,13.341664064126334,6.708203932499369,12.165525060596439,2.0,5.0990195135927845,4.47213595499958,12.529964086141668,16.15549442140351,20.223748416156685,23.53720459187964,24.020824298928627,23.08679276123039,23.345235059857504,29.068883707497267,24.515301344262525,26.0,21.02379604162864,26.076809620810597,14.317821063276353,15.652475842498529,22.847319317591726,23.194827009486403,21.840329667841555
147.27525250360293,24.0,35.90264614203248,42.44997055358225,41.23105625617661,37.64306044943742,27.730849247724095,32.202484376209235,26.40075756488817,18.681541692269406,9.433981132056603,7.0710678118654755,1.4142135623730951,5.385164807134504,10.0,8.602325267042627,8.94427190999916,15.132745950421556,16.55294535724685,22.47220505424423,15.264337522473747,18.601075237738275,12.649110640673518,15.811388300841896,10.0,8.94427190999916,10.44030650891055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.12461179749811,17.4928556845359,16.64331697709324,9.899494936611665,5.0,5.385164807134504,5.830951894845301,8.94427190999916,14.317821063276353,12.806248474865697,18.35755975068582,24.20743687382041,24.413111231467404,29.410882339705484,28.30194339616981,34.132096331752024,26.832815729997478,24.041630560342615,18.788294228055936,20.248456731316587,12.36931687685298,8.246211251235321,9.433981132056603,10.816653826391969,17.26267650163207,26.476404589747453
147.27525250360293,24.0,21.400934559032695,24.08318915758459,19.1049731745428,19.209372712298546,21.095023109728988,17.029386365926403,11.180339887498949,13.341664064126334,17.72004514666935,10.44030650891055,13.0,15.264337522473747,10.816653826391969,10.816653826391969,9.0,10.0,10.0,5.385164807134504,10.816653826391969,7.211102550927978,14.142135623730951,13.45362404707371,9.219544457292887,13.92838827718412,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.848857801796104,10.0,12.041594578792296,9.219544457292887,11.180339887498949,12.206555615733702,12.206555615733702,8.602325267042627,16.1245154965971,10.0,17.46424919657298,16.1245154965971,18.439088914585774,15.231546211727817,12.041594578792296,17.88854381999832,21.93171219946131,20.808652046684813,14.142135623730951,17.0,17.69180601295413,16.64331697709324,26.419689627245813,20.615528128088304,25.059928172283335,27.459060435491963
147.27525250360293,24.0,22.0,31.144823004794873,27.018512172212592,21.0,26.30589287593181,21.37755832643195,19.6468827043885,17.88854381999832,16.278820596099706,17.26267650163207,17.029386365926403,20.09975124224178,16.1245154965971,13.038404810405298,8.06225774829855,8.54400374531753,7.810249675906654,11.661903789690601,9.219544457292887,15.524174696260024,11.045361017187261,9.433981132056603,18.110770276274835,14.317821063276353,17.26267650163207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.055385138137417,13.0,11.045361017187261,14.560219778561036,13.416407864998739,13.038404810405298,13.0,18.35755975068582,22.0,21.93171219946131,19.6468827043885,15.652475842498529,22.80350850198276,14.866068747318506,15.524174696260024,24.698178070456937,23.08679276123039,22.360679774997898,26.30589287593181,29.832867780352597,27.294688127912362,27.65863337187866,31.25699921617557,33.54101966249684,28.160255680657446,32.0
147.27525250360293,24.0,14.317821063276353,9.219544457292887,5.830951894845301,5.0990195135927845,6.708203932499369,14.317821063276353,14.7648230602334,15.620499351813308,12.083045973594572,14.142135623730951,15.620499351813308,9.219544457292887,9.219544457292887,4.47213595499958,9.848857801796104,4.123105625617661,2.23606797749979,3.0,5.830951894845301,8.54400374531753,12.206555615733702,3.1622776601683795,8.602325267042627,11.704699910719626,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4031242374328485,7.211102550927978,5.830951894845301,7.211102550927978,6.708203932499369,10.198039027185569,9.486832980505138,11.704699910719626,15.132745950421556,10.0,14.317821063276353,12.529964086141668,16.15549442140351,10.04987562112089,10.816653826391969,7.280109889280518,6.4031242374328485,10.44030650891055,16.401219466856727,15.652475842498529,17.0,23.323807579381203,21.213203435596427,20.591260281974,20.0,22.627416997969522
147.27525250360293,24.0,18.0,13.038404810405298,15.297058540778355,12.165525060596439,7.0710678118654755,11.180339887498949,10.0,13.038404810405298,11.661903789690601,12.806248474865697,17.029386365926403,15.0,10.63014581273465,9.486832980505138,9.899494936611665,6.082762530298219,3.605551275463989,4.47213595499958,4.47213595499958,5.0,4.123105625617661,7.280109889280518,9.486832980505138,10.44030650891055,8.54400374531753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0990195135927845,6.708203932499369,8.54400374531753,8.06225774829855,11.0,14.317821063276353,15.132745950421556,11.045361017187261,16.0312195418814,14.0,12.165525060596439,17.11724276862369,13.038404810405298,8.06225774829855,11.661903789690601,7.280109889280518,5.385164807134504,14.317821063276353,14.7648230602334,15.264337522473747,13.45362404707371,21.470910553583888,24.698178070456937,25.079872407968907,23.08679276123039,28.635642126552707
64.0,4.0,21.400934559032695,13.601470508735444,17.69180601295413,15.264337522473747,17.4928556845359,17.029386365926403,16.55294535724685,15.652475842498529,12.206555615733702,12.529964086141668,14.866068747318506,15.811388300841896,11.180339887498949,8.94427190999916,6.708203932499369,7.211102550927978,8.48528137423857,9.219544457292887,8.246211251235321,2.23606797749979,6.708203932499369,11.40175425099138,3.605551275463989,3.605551275463989,12.806248474865697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.36931687685298,10.198039027185569,15.811388300841896,12.083045973594572,14.560219778561036,14.560219778561036,11.180339887498949,18.027756377319946,15.297058540778355,13.038404810405298,10.816653826391969,11.40175425099138,14.317821063276353,18.384776310850235,17.72004514666935,16.15549442140351,14.866068747318506,14.7648230602334,21.93171219946131,22.135943621178654,24.351591323771842,18.027756377319946,19.849433241279208,19.72308292331602,15.524174696260024,14.212670403551895
147.27525250360293,24.0,30.14962686336267,25.079872407968907,31.016124838541646,25.495097567963924,23.769728648009426,30.805843601498726,19.4164878389476,18.027756377319946,16.1245154965971,16.76305461424021,10.0,4.47213595499958,6.082762530298219,8.0,11.180339887498949,10.0,8.06225774829855,10.0,12.806248474865697,12.206555615733702,11.180339887498949,10.44030650891055,9.219544457292887,5.656854249492381,5.830951894845301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.524174696260024,16.0312195418814,13.038404810405298,13.416407864998739,16.278820596099706,16.1245154965971,13.416407864998739,18.867962264113206,15.264337522473747,13.45362404707371,15.811388300841896,18.601075237738275,21.93171219946131,17.804493814764857,22.67156809750927,25.0,22.67156809750927,21.93171219946131,23.345235059857504,22.67156809750927,20.248456731316587,23.430749027719962,17.029386365926403,21.400934559032695,16.492422502470642,13.92838827718412
147.27525250360293,24.0,30.870698080866262,29.068883707497267,30.01666203960727,23.021728866442675,24.041630560342615,22.20360331117452,21.095023109728988,12.727922061357855,11.40175425099138,15.620499351813308,10.816653826391969,12.529964086141668,9.219544457292887,9.219544457292887,3.605551275463989,8.06225774829855,7.280109889280518,14.317821063276353,10.816653826391969,13.601470508735444,9.055385138137417,9.055385138137417,9.219544457292887,4.123105625617661,12.165525060596439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1049731745428,18.027756377319946,12.165525060596439,11.704699910719626,13.92838827718412,11.661903789690601,15.811388300841896,16.1245154965971,11.661903789690601,19.849433241279208,19.849433241279208,17.69180601295413,20.518284528683193,20.615528128088304,23.430749027719962,24.08318915758459,29.0,23.345235059857504,27.586228448267445,23.323807579381203,23.430749027719962,24.041630560342615,20.8806130178211,20.615528128088304,23.021728866442675,27.80287754891569
147.27525250360293,24.0,25.612496949731394,25.612496949731394,28.844410203711913,24.20743687382041,25.059928172283335,25.553864678361276,21.93171219946131,12.165525060596439,13.038404810405298,11.180339887498949,3.605551275463989,13.0,11.40175425099138,11.0,8.246211251235321,9.486832980505138,11.045361017187261,12.649110640673518,9.055385138137417,12.36931687685298,11.180339887498949,9.055385138137417,5.830951894845301,7.0,3.1622776601683795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1245154965971,13.892443989449804,13.416407864998739,16.15549442140351,16.1245154965971,12.041594578792296,8.48528137423857,15.231546211727817,9.486832980505138,12.649110640673518,16.0312195418814,13.152946437965905,16.76305461424021,21.0,23.345235059857504,21.02379604162864,22.561028345356956,27.459060435491963,26.248809496813376,17.4928556845359,16.15549442140351,16.0,17.46424919657298,8.246211251235321,16.55294535724685,19.72308292331602
